Date,Open,High,Low,Close,Volume,Adj Close
1995-09-08,100.00,100.00,98.12,98.88,21422000,19.57
1995-09-07,100.50,101.25,99.00,99.38,16205200,19.67
1995-09-06,102.00,102.62,100.62,100.75,16766000,19.94
1995-09-05,103.00,103.00,100.12,101.12,26673200,20.02
1995-09-01,102.75,104.50,102.38,102.75,7275600,20.34
1995-08-31,102.50,103.75,102.00,103.38,9265600,20.46
1995-08-30,103.12,103.50,101.12,101.62,12998400,20.12
1995-08-29,102.12,102.62,98.62,102.38,24584000,20.26
1995-08-28,103.75,103.88,101.38,101.62,16455600,20.12
1995-08-25,103.75,105.38,103.75,103.88,11129200,20.56
1995-08-24,106.62,106.62,104.50,104.88,15188000,20.76
1995-08-23,108.12,108.50,106.50,106.62,12956000,21.11
1995-08-22,107.00,108.25,105.62,107.62,22057200,21.30
1995-08-21,111.38,111.38,106.50,106.75,18802800,21.13
1995-08-18,113.88,114.00,111.12,111.38,14792400,22.05
1995-08-17,112.38,114.62,112.25,113.62,12118800,22.49
1995-08-16,112.12,112.75,110.75,112.38,11787200,22.24
1995-08-15,111.00,112.12,110.25,112.00,10804000,22.17
1995-08-14,109.25,110.88,109.25,110.75,6993200,21.92
1995-08-11,109.50,109.62,108.38,109.25,9310800,21.63
1995-08-10,109.88,110.38,108.88,109.12,7885600,21.60
1995-08-09,110.00,110.38,109.62,109.88,7867200,21.75
1995-08-08,108.88,110.00,108.88,109.62,7181200,21.70
1995-08-07,109.12,109.38,108.62,108.88,5723200,21.50
1995-08-04,109.12,109.75,108.50,108.62,5028800,21.45
1995-08-03,106.50,109.50,105.62,109.00,13142400,21.53
1995-08-02,110.62,111.75,107.00,107.50,12248400,21.23
1995-08-01,109.12,110.12,107.25,109.62,12105600,21.65
1995-07-31,110.62,111.25,108.50,108.88,10540800,21.50
1995-07-28,110.88,111.25,109.88,110.62,9744400,21.85
1995-07-27,109.50,110.88,109.50,110.75,12372000,21.87
1995-07-26,109.12,109.62,108.25,109.00,14330800,21.53
1995-07-25,107.50,110.25,107.50,108.38,21288000,21.40
1995-07-24,104.12,107.88,103.50,107.50,20671600,21.23
1995-07-21,104.00,104.88,103.12,103.62,17482400,20.46
1995-07-20,102.00,104.38,101.38,104.12,20262800,20.56
1995-07-19,105.25,105.50,97.75,101.25,34290800,20.00
1995-07-18,107.00,108.62,102.88,107.00,35804400,21.13
1995-07-17,104.12,107.50,104.00,107.25,14929600,21.18
1995-07-14,102.62,104.12,102.12,103.88,10580000,20.51
1995-07-13,101.75,104.25,101.25,103.75,13944800,20.49
1995-07-12,100.38,102.00,99.62,101.62,11393200,20.07
1995-07-11,100.00,101.00,99.50,99.75,8429600,19.70
1995-07-10,100.00,101.25,100.00,100.62,9175200,19.87
1995-07-07,98.62,100.62,98.62,99.50,15628400,19.65
1995-07-06,97.12,98.88,96.88,98.88,9395200,19.53
1995-07-05,97.88,98.62,96.75,96.75,9674400,19.11
1995-07-03,96.25,97.88,95.75,97.62,2733600,19.28
1995-06-30,97.75,98.12,95.38,96.00,8639200,18.96
1995-06-29,96.38,98.12,96.38,97.00,9946400,19.16
1995-06-28,95.00,96.62,94.38,96.12,12482400,18.98
1995-06-27,98.12,98.69,94.50,95.38,13119600,18.84
1995-06-26,98.50,99.25,98.00,98.25,8720000,19.40
1995-06-23,97.50,99.38,97.25,98.62,9846400,19.48
1995-06-22,97.38,99.12,97.38,97.50,17376800,19.26
1995-06-21,98.00,98.62,97.12,97.12,14322000,19.18
1995-06-20,93.88,98.00,93.88,97.75,14275600,19.30
1995-06-19,93.38,94.62,93.25,93.75,9506800,18.51
1995-06-16,93.12,93.62,92.62,92.62,10787200,18.29
1995-06-15,93.62,94.00,93.00,93.00,8771600,18.37
1995-06-14,91.88,93.38,91.88,93.00,10250000,18.37
1995-06-13,91.38,92.25,90.88,91.75,11620800,18.12
1995-06-12,90.50,90.75,89.75,90.25,11982800,17.82
1995-06-09,89.62,90.25,88.62,89.12,13233600,17.60
1995-06-08,90.12,90.75,88.38,89.38,13576000,17.65
1995-06-07,90.75,91.38,89.00,89.88,15786400,17.75
1995-06-06,92.38,92.75,91.38,91.38,12009600,18.05
1995-06-05,91.75,93.50,90.00,91.25,23404000,18.02
1995-06-02,93.62,95.38,93.38,93.88,7966800,18.54
1995-06-01,93.50,95.00,93.38,94.25,10111600,18.61
1995-05-31,92.38,93.62,91.88,93.00,11002000,18.37
1995-05-30,95.62,95.75,91.50,92.62,12600000,18.29
1995-05-26,96.62,97.50,94.50,95.00,8883200,18.76
1995-05-25,96.25,97.88,95.88,96.75,11550800,19.11
1995-05-24,97.50,97.88,94.50,96.12,12646800,18.98
1995-05-23,95.50,97.62,95.50,97.25,14118400,19.21
1995-05-22,93.50,95.38,93.50,95.25,8920400,18.81
1995-05-19,92.25,93.75,92.25,93.38,16259200,18.44
1995-05-18,94.62,96.12,93.12,93.12,13725600,18.39
1995-05-17,95.00,95.62,94.75,94.88,9618000,18.74
1995-05-16,94.25,95.88,94.25,94.62,10934800,18.69
1995-05-15,94.50,95.38,94.12,95.00,7635200,18.76
1995-05-12,93.75,95.62,93.75,94.38,10657600,18.64
1995-05-11,93.50,95.12,93.25,94.25,10339200,18.61
1995-05-10,93.88,95.00,93.88,93.88,11563600,18.54
1995-05-09,94.12,94.38,93.38,93.62,11119600,18.49
1995-05-08,92.75,95.25,92.62,93.75,10813600,18.51
1995-05-05,94.25,94.62,92.88,93.12,12219200,18.39
1995-05-04,94.75,96.12,93.25,93.75,17428000,18.51
1995-05-03,93.00,94.62,93.00,94.25,10689600,18.56
1995-05-02,91.62,93.38,91.62,92.88,13611200,18.29
1995-05-01,93.88,94.25,91.75,92.12,13615200,18.15
1995-04-28,96.00,96.25,94.25,94.62,20002400,18.64
1995-04-27,94.88,96.88,94.62,96.88,13900400,19.08
1995-04-26,93.12,95.75,92.88,95.25,14798000,18.76
1995-04-25,93.12,93.88,92.88,93.62,13385200,18.44
1995-04-24,91.50,93.88,91.00,93.50,17275600,18.42
1995-04-21,89.38,92.00,89.12,91.62,23545600,18.05
1995-04-20,89.62,90.38,88.62,89.00,23990800,17.53
1995-04-19,87.88,88.25,86.00,87.12,10305600,17.16
1995-04-18,88.12,88.50,87.12,88.25,7875200,17.38
1995-04-17,87.00,88.50,86.88,87.88,8758400,17.31
1995-04-13,86.88,87.38,86.12,86.38,5525600,17.01
1995-04-12,86.50,87.62,86.12,87.12,7612800,17.16
1995-04-11,85.88,86.88,85.62,86.75,10324000,17.09
1995-04-10,84.00,86.00,84.00,86.00,8462400,16.94
1995-04-07,83.75,85.12,83.50,84.00,9713200,16.55
1995-04-06,84.38,84.62,83.62,83.88,5946000,16.52
1995-04-05,82.88,84.12,82.88,84.00,8033200,16.55
1995-04-04,83.12,83.62,82.50,83.00,6738400,16.35
1995-04-03,82.25,83.50,82.25,82.88,7576400,16.32
1995-03-31,82.12,83.50,81.38,82.12,10472000,16.18
1995-03-30,83.12,83.38,81.75,82.38,11828400,16.23
1995-03-29,84.25,84.75,82.50,83.00,11885600,16.35
1995-03-28,84.88,84.88,84.25,84.50,5412000,16.64
1995-03-27,83.88,85.12,83.88,85.00,8114000,16.74
1995-03-24,83.62,84.38,83.50,83.62,10318000,16.47
1995-03-23,81.50,83.38,81.50,83.38,11056400,16.42
1995-03-22,82.12,82.62,81.25,81.62,9788800,16.08
1995-03-21,83.50,84.00,82.12,82.25,7956000,16.20
1995-03-20,82.75,84.00,82.50,83.50,7368800,16.45
1995-03-17,83.50,83.62,82.62,82.62,11869600,16.27
1995-03-16,81.75,83.62,81.62,83.50,11382800,16.45
1995-03-15,81.25,82.25,81.25,81.75,7084800,16.10
1995-03-14,82.25,82.75,81.50,81.50,9067600,16.05
1995-03-13,81.50,83.00,81.50,82.00,13964800,16.15
1995-03-10,80.88,81.62,80.38,81.12,9492400,15.98
1995-03-09,80.38,81.38,80.38,80.62,12513600,15.88
1995-03-08,79.75,80.00,78.50,79.75,12133200,15.71
1995-03-07,80.38,80.88,79.38,79.75,13802400,15.71
1995-03-06,79.50,81.25,79.50,80.25,20173200,15.81
1995-03-03,77.12,80.00,77.00,79.88,22256000,15.73
1995-03-02,75.38,77.38,75.38,77.25,9643200,15.22
1995-03-01,75.12,76.38,75.12,75.38,8202000,14.85
1995-02-28,74.00,75.25,74.00,75.25,7198000,14.82
1995-02-27,74.62,75.38,73.75,74.00,8212800,14.58
1995-02-24,74.25,75.38,74.25,74.88,6254400,14.75
1995-02-23,74.75,75.75,74.12,74.25,8826400,14.62
1995-02-22,74.25,74.50,74.12,74.25,6864000,14.62
1995-02-21,75.00,75.12,74.12,74.25,6228000,14.62
1995-02-17,75.75,75.75,74.75,75.00,11672000,14.77
1995-02-16,75.88,76.25,75.50,75.50,6809600,14.87
1995-02-15,75.62,75.88,75.12,75.62,6506800,14.90
1995-02-14,75.00,75.62,74.62,75.62,6785600,14.90
1995-02-13,75.12,75.38,74.75,74.88,4887200,14.75
1995-02-10,75.12,75.75,75.00,75.00,6156000,14.77
1995-02-09,74.25,75.25,74.25,75.00,7896000,14.77
1995-02-08,74.12,74.88,74.12,74.25,5985600,14.62
1995-02-07,74.25,74.38,73.88,74.25,5802800,14.62
1995-02-06,74.38,74.88,74.12,74.38,5408400,14.65
1995-02-03,74.88,75.25,74.50,74.62,10251200,14.65
1995-02-02,73.62,74.38,73.50,74.38,5834400,14.60
1995-02-01,72.38,73.88,72.25,73.62,13168000,14.45
1995-01-31,72.00,72.88,70.25,72.12,10969600,14.16
1995-01-30,72.75,73.00,71.50,71.75,5674000,14.09
1995-01-27,72.75,73.12,70.62,72.50,10868400,14.23
1995-01-26,72.38,73.38,72.25,72.38,8627200,14.21
1995-01-25,72.00,73.12,72.00,72.38,15232000,14.21
1995-01-24,74.12,74.88,73.50,74.00,12706400,14.53
1995-01-23,74.50,74.50,72.38,74.25,19654800,14.58
1995-01-20,76.38,76.50,75.00,75.38,13333600,14.80
1995-01-19,77.12,77.62,76.38,76.50,6855600,15.02
1995-01-18,77.62,77.88,76.62,77.25,7370400,15.16
1995-01-17,77.25,78.00,77.12,77.50,6385200,15.21
1995-01-16,76.38,78.00,76.38,77.50,10864000,15.21
1995-01-13,76.75,76.88,75.75,76.38,8121200,14.99
1995-01-12,75.88,76.38,75.50,76.00,9103600,14.92
1995-01-11,77.00,77.12,75.25,76.00,9801200,14.92
1995-01-10,76.00,77.25,75.62,76.62,13683200,15.04
1995-01-09,75.00,75.88,74.88,75.50,6852000,14.82
1995-01-06,74.25,75.75,74.12,75.12,12162000,14.75
1995-01-05,74.38,75.25,73.75,74.00,9083600,14.53
1995-01-04,73.88,74.62,73.25,74.38,7978800,14.60
1995-01-03,73.50,73.88,73.38,73.75,4671600,14.48
1994-12-30,74.25,74.50,73.12,73.50,5780800,14.43
1994-12-29,73.00,74.38,73.00,74.38,7704800,14.60
1994-12-28,74.38,74.38,72.50,73.00,5422800,14.33
1994-12-27,74.12,74.50,73.75,74.25,4933200,14.58
1994-12-23,73.62,74.25,73.25,73.50,3753600,14.43
1994-12-22,73.62,74.62,73.50,73.50,10648400,14.43
1994-12-21,71.12,73.62,71.00,73.62,12847600,14.45
1994-12-20,71.38,71.62,70.75,70.75,6907200,13.89
1994-12-19,70.50,71.62,70.50,71.62,9688400,14.06
1994-12-16,70.88,70.88,69.88,70.12,11776000,13.77
1994-12-15,70.38,71.00,70.12,70.50,7541200,13.84
1994-12-14,69.50,70.62,69.38,70.25,8176800,13.79
1994-12-13,70.75,71.00,69.62,69.75,5476400,13.69
1994-12-12,71.12,71.38,69.62,70.62,8822400,13.86
1994-12-09,69.62,71.50,69.50,71.50,9892000,14.04
1994-12-08,71.12,71.50,69.75,70.12,6871600,13.77
1994-12-07,70.75,71.38,70.62,71.25,5262400,13.99
1994-12-06,71.25,72.00,71.25,71.62,7715200,14.06
1994-12-05,71.62,72.38,71.38,71.38,8198400,14.01
1994-12-02,69.25,71.38,68.88,71.38,7975200,14.01
1994-12-01,70.62,70.75,69.25,69.50,6638000,13.64
1994-11-30,71.12,71.25,70.62,70.75,7846400,13.89
1994-11-29,70.62,71.00,70.25,70.62,5386000,13.86
1994-11-28,70.88,71.62,70.25,70.62,7978800,13.86
1994-11-25,70.00,70.88,70.00,70.75,4382800,13.89
1994-11-23,69.25,70.00,68.00,70.00,18755600,13.74
1994-11-22,72.75,72.88,69.38,69.75,9564400,13.69
1994-11-21,73.25,74.12,72.62,72.88,6680400,14.31
1994-11-18,73.00,73.38,72.75,73.25,12490400,14.38
1994-11-17,73.25,73.75,72.75,73.12,7262000,14.35
1994-11-16,73.00,73.12,72.62,72.75,5089200,14.28
1994-11-15,72.88,73.88,72.50,73.12,6997200,14.35
1994-11-14,72.75,73.00,72.25,72.88,6049600,14.31
1994-11-11,72.00,73.00,71.75,72.38,7391600,14.21
1994-11-10,73.50,73.62,71.62,72.00,10746000,14.13
1994-11-09,73.75,74.38,73.25,74.00,10468400,14.53
1994-11-08,71.62,73.50,71.38,73.00,7476000,14.33
1994-11-07,71.38,72.25,70.75,71.88,9115600,14.11
1994-11-04,73.38,73.50,71.12,71.12,12971600,13.96
1994-11-03,74.50,74.62,73.12,73.50,6645200,14.38
1994-11-02,74.00,75.25,73.75,74.25,10678400,14.53
1994-11-01,74.38,75.25,73.50,73.88,10000000,14.45
1994-10-31,75.62,75.62,74.50,74.50,7705600,14.58
1994-10-28,74.12,76.38,74.12,76.12,10853200,14.89
1994-10-27,74.50,74.62,73.75,74.12,4998400,14.50
1994-10-26,74.00,74.50,73.62,74.38,9759200,14.55
1994-10-25,72.62,74.38,72.62,73.88,11318400,14.45
1994-10-24,74.62,74.62,72.88,73.00,10460800,14.28
1994-10-21,74.62,75.38,74.12,74.62,13490000,14.60
1994-10-20,75.50,76.12,73.88,75.00,20867600,14.67
1994-10-19,74.00,75.75,73.75,75.38,15736800,14.75
1994-10-18,73.50,74.50,73.38,74.50,9853600,14.58
1994-10-17,72.88,73.75,72.75,73.25,6145600,14.33
1994-10-14,72.50,73.12,71.88,73.12,8163200,14.31
1994-10-13,73.62,74.12,72.25,72.25,9366400,14.13
1994-10-12,71.00,73.50,71.00,73.12,12910400,14.31
1994-10-11,71.75,72.38,71.50,71.62,11230400,14.01
1994-10-10,71.25,71.88,70.75,71.50,7219600,13.99
1994-10-07,68.88,71.75,68.75,71.12,17982400,13.91
1994-10-06,69.00,69.50,68.62,68.75,7236800,13.45
1994-10-05,68.12,69.12,67.38,69.12,10766000,13.52
1994-10-04,69.12,69.50,68.25,68.38,6882000,13.38
1994-10-03,69.38,69.50,68.62,68.88,4666000,13.47
1994-09-30,69.25,70.12,68.88,69.62,8159200,13.62
1994-09-29,68.38,69.88,67.75,69.50,9224800,13.60
1994-09-28,69.12,69.88,68.50,68.50,5200000,13.40
1994-09-27,68.88,69.38,68.62,69.00,4462800,13.50
1994-09-26,69.00,69.12,67.75,69.00,7059200,13.50
1994-09-23,69.38,69.50,68.88,69.12,7043200,13.52
1994-09-22,69.75,70.25,69.38,69.62,8482000,13.62
1994-09-21,71.00,71.38,69.38,69.50,14548400,13.60
1994-09-20,69.88,70.50,69.62,70.25,10980800,13.74
1994-09-19,70.62,71.25,70.25,70.38,7394000,13.77
1994-09-16,69.75,71.38,69.50,71.00,20598400,13.89
1994-09-15,69.50,70.25,69.50,69.75,8228400,13.65
1994-09-14,69.12,70.12,69.00,69.75,10146000,13.65
1994-09-13,68.75,69.62,68.62,69.25,11616800,13.55
1994-09-12,67.50,68.12,67.50,67.88,4823600,13.28
1994-09-09,66.88,68.00,66.75,67.25,9236800,13.16
1994-09-08,67.25,68.12,67.25,67.88,5457200,13.28
1994-09-07,67.50,68.25,67.38,67.50,8123200,13.21
1994-09-06,67.12,67.62,66.62,67.50,4985200,13.21
1994-09-02,68.00,68.00,66.75,67.25,5858800,13.16
1994-09-01,66.88,68.25,66.88,67.88,11114000,13.28
1994-08-31,69.25,69.50,68.50,68.50,9886800,13.40
1994-08-30,69.38,69.75,68.88,69.38,7486000,13.57
1994-08-29,69.75,70.00,69.25,69.38,9257600,13.57
1994-08-26,69.38,70.12,69.12,70.00,16576400,13.69
1994-08-25,67.00,69.75,66.88,69.38,21095600,13.57
1994-08-24,67.38,67.38,66.62,67.38,11196800,13.18
1994-08-23,67.88,68.25,67.62,67.62,11645200,13.23
1994-08-22,67.50,68.38,67.25,67.75,11882400,13.25
1994-08-19,66.38,68.62,66.00,68.12,18653600,13.33
1994-08-18,65.38,66.88,65.38,66.25,16787200,12.96
1994-08-17,64.88,65.62,64.38,64.88,11780800,12.69
1994-08-16,64.50,64.75,63.75,64.62,8140400,12.64
1994-08-15,63.75,64.50,63.75,64.38,4311200,12.59
1994-08-12,64.75,65.12,63.75,63.75,8006400,12.47
1994-08-11,64.00,64.62,63.75,64.62,9782800,12.64
1994-08-10,64.50,65.00,64.12,64.12,10834400,12.55
1994-08-09,63.38,64.50,63.25,64.50,12052000,12.62
1994-08-08,62.75,63.38,62.62,63.25,6706400,12.37
1994-08-05,62.75,63.12,61.88,62.38,6399600,12.20
1994-08-04,63.00,63.50,62.75,63.12,8185600,12.35
1994-08-03,62.38,63.12,62.25,63.00,5416800,12.28
1994-08-02,63.00,63.38,62.25,62.25,8335200,12.13
1994-08-01,61.88,63.12,61.50,62.88,7085600,12.25
1994-07-29,62.62,62.75,61.75,61.88,6775600,12.06
1994-07-28,62.38,63.00,62.25,62.25,5047200,12.13
1994-07-27,62.25,62.50,61.88,62.50,5765200,12.18
1994-07-26,62.50,63.12,62.12,62.38,11587600,12.15
1994-07-25,61.38,62.38,61.33,62.25,9368800,12.13
1994-07-22,62.25,62.50,61.12,61.38,14856800,11.96
1994-07-21,59.00,62.62,58.00,62.38,35226000,12.15
1994-07-20,55.75,56.25,54.50,55.88,12757200,10.89
1994-07-19,56.75,56.88,55.62,55.62,7268800,10.84
1994-07-18,57.25,57.62,56.62,56.88,6622400,11.08
1994-07-15,57.75,57.88,56.75,56.88,9913200,11.08
1994-07-14,57.50,58.50,57.25,58.25,12010800,11.35
1994-07-13,56.00,56.75,55.88,56.75,9924800,11.06
1994-07-12,55.75,56.12,54.88,55.88,11974800,10.89
1994-07-11,56.88,57.12,55.38,55.62,10795600,10.84
1994-07-08,56.50,57.88,56.50,56.62,9261600,11.03
1994-07-07,57.38,57.38,56.62,56.75,6871600,11.06
1994-07-06,56.50,57.00,56.38,57.00,7756400,11.11
1994-07-05,57.00,57.88,56.25,56.25,11160000,10.96
1994-07-01,59.00,59.12,56.75,57.00,15272400,11.11
1994-06-30,60.38,60.50,58.62,58.75,10934000,11.45
1994-06-29,60.88,61.50,60.12,60.38,9084400,11.76
1994-06-28,61.50,61.88,60.00,61.12,6945600,11.91
1994-06-27,59.00,61.62,58.12,61.50,15504000,11.98
1994-06-24,60.75,61.00,59.50,59.88,9061200,11.67
1994-06-23,61.88,62.25,60.88,60.88,4617200,11.86
1994-06-22,61.38,62.12,61.12,62.00,5308000,12.08
1994-06-21,61.75,62.12,60.38,61.00,9909200,11.89
1994-06-20,61.88,62.25,61.62,61.62,6236800,12.01
1994-06-17,62.62,63.12,62.25,62.38,12136400,12.15
1994-06-16,63.25,63.50,62.88,62.88,5730400,12.25
1994-06-15,64.50,64.75,63.50,63.75,7157200,12.42
1994-06-14,63.88,65.00,63.88,65.00,11114400,12.67
1994-06-13,62.38,64.12,62.25,63.75,8658000,12.42
1994-06-10,62.25,62.88,62.25,62.62,5299600,12.20
1994-06-09,61.50,62.12,61.50,62.00,4350800,12.08
1994-06-08,62.88,63.00,61.50,61.62,6606000,12.01
1994-06-07,62.75,63.25,62.62,62.62,5596400,12.20
1994-06-06,61.25,63.50,61.12,62.62,9376800,12.20
1994-06-03,61.75,61.88,60.75,61.00,9525600,11.89
1994-06-02,63.38,63.50,61.88,62.00,9921600,12.08
1994-06-01,63.00,63.62,62.50,63.50,6758400,12.37
1994-05-31,63.50,63.75,62.75,63.00,6016400,12.28
1994-05-27,63.88,64.12,63.62,63.62,5446400,12.40
1994-05-26,63.25,64.12,62.50,64.00,9180000,12.47
1994-05-25,63.00,64.12,62.50,63.62,14713600,12.40
1994-05-24,62.00,63.38,61.88,63.12,11203200,12.30
1994-05-23,62.12,62.50,61.38,61.75,8296400,12.03
1994-05-20,61.38,62.38,61.00,62.12,14960400,12.11
1994-05-19,60.88,62.12,60.50,61.38,15087600,11.96
1994-05-18,61.62,61.88,60.50,60.75,19178400,11.84
1994-05-17,58.62,61.50,58.62,61.25,21587600,11.94
1994-05-16,57.62,58.62,57.38,58.50,6392400,11.40
1994-05-13,57.50,57.88,57.25,57.50,4402000,11.20
1994-05-12,57.62,57.75,57.00,57.25,3690400,11.16
1994-05-11,58.00,58.25,57.00,57.25,6186800,11.16
1994-05-10,57.62,58.25,57.38,58.00,7942400,11.30
1994-05-09,56.50,57.88,56.50,57.00,7520000,11.11
1994-05-06,56.50,57.12,56.25,56.50,7917200,11.01
1994-05-05,57.38,57.50,56.88,57.12,4164400,11.13
1994-05-04,58.25,58.25,57.50,57.75,6001200,11.20
1994-05-03,58.12,58.62,57.88,58.38,5506400,11.33
1994-05-02,57.50,58.38,56.88,58.00,6434000,11.25
1994-04-29,57.38,57.88,56.88,57.50,7634400,11.16
1994-04-28,57.88,58.25,56.75,57.12,9190000,11.08
1994-04-26,58.88,59.25,58.50,58.50,8868800,11.35
1994-04-25,58.50,59.25,58.25,59.25,12249200,11.50
1994-04-22,58.38,59.50,58.00,58.75,22642000,11.40
1994-04-21,55.00,58.62,54.00,58.38,35032400,11.33
1994-04-20,53.25,53.50,51.75,52.25,8830800,10.14
1994-04-19,53.50,53.75,51.38,53.38,8376000,10.36
1994-04-18,52.88,54.12,52.75,53.38,12480000,10.36
1994-04-15,53.88,54.50,52.62,53.00,10556000,10.28
1994-04-14,52.50,53.88,52.50,53.88,10512000,10.45
1994-04-13,52.88,53.38,51.88,52.38,13984400,10.16
1994-04-12,53.75,53.88,52.50,52.88,7552800,10.26
1994-04-11,52.62,53.38,52.25,53.00,5209200,10.28
1994-04-08,52.88,53.12,52.38,52.50,5236400,10.19
1994-04-07,53.25,53.25,52.25,53.12,7099600,10.31
1994-04-06,53.50,53.55,52.75,53.12,7720000,10.31
1994-04-05,53.50,54.12,53.00,53.38,9356400,10.36
1994-04-04,53.00,53.50,52.25,53.00,11060000,10.28
1994-03-31,54.00,54.62,52.00,54.62,13841600,10.60
1994-03-30,52.50,55.00,52.50,53.50,16530000,10.38
1994-03-29,53.62,54.38,52.50,52.62,12658800,10.21
1994-03-28,54.38,54.62,52.50,53.62,13426000,10.40
1994-03-25,56.50,56.50,53.62,54.00,11934000,10.48
1994-03-24,56.88,57.12,56.00,56.38,8163600,10.94
1994-03-23,57.00,57.88,56.62,57.25,10651600,11.11
1994-03-22,58.00,58.62,57.75,58.25,7397200,11.30
1994-03-21,56.88,58.88,56.75,58.62,10804000,11.37
1994-03-18,57.88,58.25,56.75,57.12,13024800,11.08
1994-03-17,58.25,58.25,57.50,57.88,7576400,11.23
1994-03-16,57.62,58.25,57.12,58.25,7533600,11.30
1994-03-15,57.75,58.38,57.38,57.38,9810000,11.13
1994-03-14,56.12,57.88,55.88,57.50,11664000,11.16
1994-03-11,56.12,56.25,55.25,55.88,6753200,10.84
1994-03-10,55.50,56.25,55.12,56.00,12110000,10.87
1994-03-09,55.00,55.75,54.75,55.38,14960400,10.74
1994-03-08,52.12,54.88,51.38,54.75,18578000,10.62
1994-03-07,53.00,53.00,52.12,52.25,7134800,10.14
1994-03-04,53.25,53.25,52.38,52.62,6886800,10.21
1994-03-03,52.88,53.38,52.62,52.62,6466000,10.21
1994-03-02,52.75,53.50,52.12,53.00,10888400,10.28
1994-03-01,52.88,53.88,52.50,53.62,8139600,10.40
1994-02-28,53.12,53.25,52.62,52.88,3842800,10.26
1994-02-25,53.38,53.38,52.62,52.88,4246800,10.26
1994-02-24,53.25,53.38,52.62,52.88,6611600,10.26
1994-02-23,53.75,54.25,53.25,53.50,4780800,10.38
1994-02-22,52.62,53.88,52.62,53.62,5107600,10.40
1994-02-18,52.62,52.88,52.12,52.62,10714800,10.21
1994-02-17,54.88,55.00,52.50,52.75,9160800,10.23
1994-02-16,55.25,55.25,54.50,54.62,5982800,10.60
1994-02-15,54.38,54.62,54.00,54.50,6909600,10.57
1994-02-14,53.38,54.62,53.38,54.00,7494800,10.48
1994-02-11,52.50,53.38,52.00,53.25,7942000,10.33
1994-02-10,53.38,53.62,52.75,52.88,6262400,10.26
1994-02-09,53.88,54.25,53.12,53.12,7916400,10.31
1994-02-08,54.75,54.75,53.38,53.62,8035200,10.40
1994-02-07,52.38,54.62,52.25,54.25,16475200,10.53
1994-02-04,55.50,55.62,52.00,52.00,14239600,10.09
1994-02-03,56.25,56.88,55.75,55.75,7055200,10.77
1994-02-02,56.50,56.50,55.50,56.38,8612800,10.89
1994-02-01,56.88,57.38,56.50,56.50,7433600,10.91
1994-01-31,57.88,57.88,56.50,56.50,8369600,10.91
1994-01-28,58.12,58.12,57.50,57.75,6175600,11.15
1994-01-27,56.62,57.50,56.50,57.12,8860800,11.03
1994-01-26,58.75,58.75,56.00,56.38,16358400,10.89
1994-01-25,58.88,59.38,55.38,58.25,40618000,11.25
1994-01-24,55.75,58.75,55.75,58.62,16877200,11.32
1994-01-21,55.12,55.62,54.75,55.25,12706400,10.67
1994-01-20,55.88,55.88,55.12,55.25,9114000,10.67
1994-01-19,56.75,57.00,55.75,56.00,7838000,10.82
1994-01-18,57.38,57.38,56.38,57.12,9023600,11.03
1994-01-17,58.50,58.50,57.12,57.50,6112400,11.11
1994-01-14,58.75,59.50,58.38,58.62,6344000,11.32
1994-01-13,58.25,59.00,58.25,58.75,7216800,11.35
1994-01-12,58.75,58.88,58.12,58.12,6012400,11.23
1994-01-11,59.12,59.38,58.50,58.62,6762400,11.32
1994-01-10,58.88,59.50,58.50,59.25,6940000,11.44
1994-01-07,58.50,59.38,58.00,58.88,5834400,11.37
1994-01-06,60.00,60.00,58.50,58.50,9519200,11.30
1994-01-05,59.00,59.88,58.50,59.50,10280000,11.49
1994-01-04,58.12,59.12,58.00,59.00,7387200,11.40
1994-01-03,56.88,57.75,56.88,57.62,5723200,11.13
1993-12-31,56.62,57.38,56.38,56.50,7675600,10.91
1993-12-30,58.00,58.38,56.88,57.00,6651200,11.01
1993-12-29,58.50,58.75,58.12,58.12,4323600,11.23
1993-12-28,58.88,59.38,58.25,58.38,5109600,11.28
1993-12-27,58.62,59.25,58.00,59.12,5646800,11.42
1993-12-23,59.25,59.38,58.50,58.62,5293200,11.32
1993-12-22,58.75,59.25,58.50,59.25,6121200,11.44
1993-12-21,58.25,59.12,58.12,58.62,9089200,11.32
1993-12-20,59.25,59.38,58.25,58.38,11342000,11.28
1993-12-17,57.75,59.88,57.75,59.75,23063200,11.54
1993-12-16,57.25,57.62,57.12,57.50,11811200,11.11
1993-12-15,56.12,57.62,55.62,56.88,9145200,10.99
1993-12-14,57.25,57.38,56.00,56.12,9742000,10.84
1993-12-13,55.88,57.75,55.38,57.38,19524400,11.08
1993-12-10,54.00,55.50,53.88,55.25,15429600,10.67
1993-12-09,53.88,54.12,53.25,53.62,5664000,10.36
1993-12-08,53.88,54.12,53.38,53.88,4004000,10.41
1993-12-07,54.12,54.25,53.25,53.75,6203600,10.38
1993-12-06,53.00,54.38,52.75,53.75,7026800,10.38
1993-12-03,54.00,54.00,53.12,53.50,7038800,10.33
1993-12-02,53.25,54.12,53.25,53.75,7463200,10.38
1993-12-01,54.75,54.75,53.12,53.12,9541200,10.26
1993-11-30,54.50,55.12,53.75,53.88,7907200,10.41
1993-11-29,56.00,56.12,54.38,54.38,9951600,10.50
